@relation 'HTS data set-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 118'

@attribute feature7 numeric
@attribute feature236 numeric
@attribute feature10 numeric
@attribute feature239 numeric
@attribute feature124 numeric
@attribute feature2 numeric
@attribute feature241 numeric
@attribute feature9 numeric
@attribute feature3 numeric
@attribute feature125 numeric
@attribute feature244 numeric
@attribute feature165 numeric
@attribute feature195 numeric
@attribute feature242 numeric
@attribute feature4 numeric
@attribute feature225 numeric
@attribute feature132 numeric
@attribute feature237 numeric
@attribute feature5 numeric
@attribute feature128 numeric
@attribute feature6 numeric
@attribute feature129 numeric
@attribute feature127 numeric
@attribute feature130 numeric
@attribute feature162 numeric
@attribute feature171 numeric
@attribute feature240 numeric
@attribute feature122 numeric
@attribute feature60 numeric
@attribute feature172 numeric
@attribute feature223 numeric
@attribute feature193 numeric
@attribute feature54 numeric
@attribute feature346 numeric
@attribute feature111 numeric
@attribute feature8 numeric
@attribute feature196 numeric
@attribute feature166 numeric
@attribute feature235 numeric
@attribute feature164 numeric
@attribute feature121 numeric
@attribute feature226 numeric
@attribute feature345 numeric
@attribute feature163 numeric
@attribute feature14 numeric
@attribute feature136 numeric
@attribute feature202 numeric
@attribute feature113 numeric
@attribute feature234 numeric
@attribute feature83 numeric
@attribute feature51 numeric
@attribute feature84 numeric
@attribute feature201 numeric
@attribute feature81 numeric
@attribute feature138 numeric
@attribute feature16 numeric
@attribute feature233 numeric
@attribute feature114 numeric
@attribute feature59 numeric
@attribute feature315 numeric
@attribute feature13 numeric
@attribute feature53 numeric
@attribute feature50 numeric
@attribute feature91 numeric
@attribute feature316 numeric
@attribute feature92 numeric
@attribute feature232 numeric
@attribute feature203 numeric
@attribute feature161 numeric
@attribute feature192 numeric
@attribute feature126 numeric
@attribute feature168 numeric
@attribute feature238 numeric
@attribute feature107 numeric
@attribute feature150 numeric
@attribute feature38 numeric
@attribute feature167 numeric
@attribute feature231 numeric
@attribute feature131 numeric
@attribute feature135 numeric
@attribute feature243 numeric
@attribute feature331 numeric
@attribute feature115 numeric
@attribute feature204 numeric
@attribute feature229 numeric
@attribute feature170 numeric
@attribute feature180 numeric
@attribute feature55 numeric
@attribute feature85 numeric
@attribute feature210 numeric
@attribute feature68 numeric
@attribute feature160 numeric
@attribute feature227 numeric
@attribute feature198 numeric
@attribute feature197 numeric
@attribute feature98 numeric
@attribute feature175 numeric
@attribute feature66 numeric
@attribute feature194 numeric
@attribute feature90 numeric
@attribute feature145 numeric
@attribute feature96 numeric
@attribute feature221 numeric
@attribute feature205 numeric
@attribute feature89 numeric
@attribute feature120 numeric
@attribute feature152 numeric
@attribute feature285 numeric
@attribute feature228 numeric
@attribute feature173 numeric
@attribute feature61 numeric
@attribute feature219 numeric
@attribute feature119 numeric
@attribute feature190 numeric
@attribute feature191 numeric
@attribute feature182 numeric
@attribute feature36 numeric
@attribute feature52 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.007818,0.006899,0.011505,0.011505,0.0079,0.008655,0.007347,0.006363,0.001402,0.001527,0.011505,6.292736,6.363879,0.001545,0.006363,6.450645,0.011505,0.001007,0.013153,1.852201,1.571466,0.007151,0.013153,0.001737,0.906587,-0.489218,3.254658,0.304669,0.844661,0.902016,2.271137,2.340107,10.249993,0.36625,2.708869,0.001416,8.33511,9.191501,18.184848,0.810625,0.01082,7.405098,0.034318,2.416145,0.001304,0.002057,0.802006,6.774377,0.212271,6.646728,2.729248,8.968722,-0.302684,2.677736,0.009995,0.009995,0.052202,7.511372,-0.359147,0.041383,0.007304,6.524985,0.861799,0.068634,0.126097,0.109007,0.679352,0.043723,0.467654,0.765447,0.005356,2.592609,0.005356,0.167716,7.341887,10.166255,2.294263,-0.18248,0.005356,0.005828,0.005356,0.201579,2.280562,0.070417,0.999649,0.76926,7.567918,2.360888,2.323245,7.799355,10.415069,0.124713,2.298477,2.872838,2.34014,10.485409,0.103628,2.162404,0.678362,0.657776,0.143238,2.219965,2.126309,0.072644,-0.163181,0.437658,2.247247,0.004673,3.038017,0.004678,0.009359,0.164199,-0.06091,0.09049,1.175462,2.340589,2.421939,0.727946,6
0.006479,0.006141,0.00705,0.00705,0.006929,0.007766,0.005981,0.005921,0.001468,0.001359,0.00705,6.12344,6.216131,0.000759,0.005921,6.306285,0.006729,0.000418,0.013321,1.232853,1.010666,0.005604,0.013321,0.000777,0.882145,-0.451844,2.225101,0.297841,0.829813,0.839242,1.516186,1.484097,9.990149,0.27831,2.857578,0.000197,5.279067,5.560352,15.449638,0.854276,0.344985,4.924479,0.329043,1.460286,0.000995,0.001542,0.752219,5.462269,0.126913,5.317901,2.655513,9.103671,-0.305697,2.708848,0.008103,0.008103,0.172991,8.179264,-0.395494,0.023934,0.006291,5.124762,0.879589,0.008963,0.025797,0.02512,0.664188,0.021969,0.34859,0.752351,0.004013,2.046388,0.004013,0.216729,7.002543,10.62381,1.823153,-0.210495,0.004013,0.004912,0.004013,0.210162,2.07908,0.024724,0.732064,0.67194,7.260234,2.019193,2.045753,7.525245,10.908436,0.211522,1.929253,2.266668,1.911077,11.003354,0.102478,2.624426,0.771011,0.693851,0.144676,2.705864,1.246007,0.072717,-0.220132,0.606613,2.288794,0.012803,2.423962,0.010286,0.014367,0.107116,-0.14841,0.167711,0.746832,2.37834,2.84219,0.782857,7
0.006198,0.005866,0.006912,0.006989,0.006789,0.007581,0.005676,0.005676,0.001481,0.001438,0.006943,6.362153,6.474127,0.000766,0.005676,6.5878,0.006348,0.000485,0.012467,1.178698,1.004013,0.005286,0.012467,0.000747,0.900438,-0.508988,2.162615,0.364752,0.869073,0.885836,2.136304,2.037218,11.832485,0.340931,3.637131,0.000334,7.14064,7.445168,13.374701,0.853601,0.236714,6.741367,0.258581,1.954182,0.00096,0.001409,0.813764,6.201863,0.194877,6.002362,3.214494,10.721298,-0.355262,3.385327,0.008331,0.008331,0.126888,9.483061,-0.409853,0.122288,0.005968,5.759878,0.882469,0.112183,0.057737,0.059233,0.752127,0.112618,0.390119,0.773922,0.004013,2.211056,0.004013,0.155441,6.656723,9.016066,1.947423,-0.269577,0.004013,0.004867,0.004013,0.149244,2.331554,0.03681,0.914777,0.698343,6.920773,2.29879,2.346152,7.174809,9.236183,0.187949,2.110877,2.480586,2.06636,9.261905,0.088378,2.422232,0.752267,0.735504,0.12848,2.499746,1.57539,0.064054,-0.221333,0.604472,2.314563,0.009184,2.651079,0.028077,0.013713,0.105508,-0.126442,0.140428,0.912355,2.400311,2.430555,0.762318,7
0.006675,0.006241,0.007401,0.007401,0.007404,0.008659,0.006283,0.006104,0.002087,0.001934,0.007401,4.553296,4.660019,0.000499,0.006104,4.771302,0.006806,0.000432,0.015442,1.340429,1.06801,0.005984,0.015442,0.000399,0.926965,-0.552255,2.387381,0.473417,0.887993,0.900456,2.463768,2.428428,12.644456,0.454453,3.458385,0.000254,8.955506,9.231741,16.326192,0.86552,0.313367,8.583903,0.308661,2.390552,0.001023,0.001344,0.83909,5.98222,0.253315,5.797304,3.314672,11.744236,-0.397878,3.338193,0.007675,0.007675,0.22977,10.862292,-0.453909,0.153178,0.005968,5.580465,0.900471,0.163936,0.146756,0.153926,0.769883,0.07492,0.349944,0.829972,0.005219,2.182153,0.005219,0.087507,6.656089,10.055349,1.971058,-0.288999,0.005219,0.004817,0.005219,0.092548,2.36141,0.084617,0.890605,0.661362,6.888785,2.289189,2.354996,7.142998,10.444333,0.193427,2.134244,2.450909,2.08666,10.670259,0.101857,4.127717,0.777159,0.775346,0.147944,4.116411,1.429736,0.068989,-0.263955,0.662611,2.278313,0.025084,2.654576,0.0173,0.026298,0.053642,-0.163089,0.149195,0.832708,2.387693,4.44743,0.78214,6
0.00604,0.005673,0.006531,0.006531,0.00634,0.006991,0.005665,0.005661,0.000915,0.00096,0.006531,5.274338,5.404528,0.000381,0.005661,5.530221,0.005844,0.000273,0.010437,1.322835,1.099321,0.005377,0.010437,0.00019,0.899268,-0.478235,2.402045,0.195191,0.846938,0.885691,2.161171,2.107324,9.278022,0.189493,2.682396,0.00016,7.303483,7.751482,16.814359,0.82665,0.171646,6.749295,0.165312,2.060419,0.000915,0.001076,0.797325,6.081507,0.082797,5.893788,2.511886,8.164671,-0.310278,2.566769,0.006836,0.006836,0.089422,6.888186,-0.366484,0.054205,0.00523,5.665314,0.855186,0.055536,0.041209,0.042349,0.69418,0.033682,0.4116,0.77352,0.004898,2.427762,0.004898,0.031295,6.354345,9.432103,2.151732,-0.198915,0.004929,0.004415,0.004929,0.030072,2.301097,0.01773,0.821502,0.728246,6.596063,2.340662,2.330625,6.86411,9.885371,0.147913,2.224757,2.713817,2.216874,10.161262,0.102955,4.574243,0.715536,0.657075,0.152506,4.657452,1.634431,0.06617,-0.161467,0.459438,2.288344,0.009102,2.927854,0.004754,0.009206,0.021162,-0.066597,0.109148,0.935236,2.401678,4.860835,0.731697,7
0.007142,0.006657,0.008026,0.008133,0.008614,0.009891,0.006793,0.00621,0.002991,0.002873,0.008011,5.077302,5.23808,0.000619,0.00621,5.4012,0.007523,0.000643,0.019455,1.30663,1.12137,0.006501,0.019455,0.0006,0.923499,-0.516503,2.384436,0.568904,0.880831,0.898461,2.957878,2.843681,12.970372,0.567248,3.662508,0.000385,10.026186,10.466768,10.258198,0.838435,0.484107,9.274819,0.463692,2.744483,0.001231,0.001528,0.803164,6.114166,0.285683,5.915022,3.4022,12.100783,-0.319383,3.487893,0.008804,0.008804,0.236322,10.948711,-0.44216,0.05613,0.006217,5.689306,0.905792,0.075726,0.09082,0.063425,0.668506,0.047858,0.417,0.798925,0.005142,2.356954,0.005142,0.190759,6.923314,8.755702,2.116962,-0.17965,0.005142,0.005288,0.005142,0.18376,2.344261,0.059419,1.153218,0.727906,7.185465,2.282248,2.33528,7.442131,9.083882,0.154085,2.237699,2.703921,2.231104,9.25523,0.072666,3.782209,0.710175,0.751255,0.106894,3.783991,2.186662,0.049942,-0.241969,0.610982,2.423471,0.007907,2.963776,0.009047,0.013968,0.10973,-0.133108,0.104817,1.124301,2.487874,4.003144,0.768221,6
0.006337,0.006062,0.00708,0.00708,0.006458,0.006866,0.006056,0.005631,0.000591,0.000627,0.00708,5.8694,5.97827,0.000358,0.005615,6.081856,0.006271,0.000309,0.00911,1.308995,1.02031,0.005844,0.00911,0.000193,0.885646,-0.447788,2.30721,0.105137,0.822295,0.875779,1.864091,1.865952,6.959291,0.10998,1.879574,0.000317,6.673585,7.002808,16.135805,0.814974,0.087143,6.247731,0.080832,1.865739,0.000908,0.001271,0.799222,7.163345,0.046716,7.029412,1.873661,6.246646,-0.311655,1.856196,0.007797,0.007797,0.051086,5.446338,-0.35023,0.031288,0.005846,6.87109,0.83828,0.03352,0.010929,0.008907,0.706799,0.022348,0.424768,0.783376,0.005341,2.518982,0.005341,0.08588,6.483939,9.216399,2.218815,-0.210073,0.005356,0.00478,0.005356,0.087935,2.173587,0.007137,0.693759,0.734125,6.703548,2.219933,2.20851,6.934235,9.530317,0.119893,2.261349,2.7538,2.259176,9.687409,0.095651,2.932127,0.730987,0.665573,0.140749,2.897613,1.316931,0.066345,-0.181726,0.500037,2.307237,0.004609,2.931064,0.003269,0.004421,0.019071,-0.088183,0.092671,0.810643,2.417505,3.224298,0.755097,7
0.007006,0.006448,0.008286,0.008286,0.007971,0.009326,0.006414,0.006104,0.002391,0.002327,0.008103,4.606972,4.70696,0.000766,0.006104,4.813313,0.007614,0.000671,0.018326,1.467155,1.275181,0.005964,0.018326,0.000602,0.922362,-0.573532,2.719585,0.718771,0.876971,0.905823,2.021772,2.017516,9.635218,0.706605,2.529895,0.00048,7.377845,7.772445,19.174914,0.875562,0.478438,6.829111,0.469085,2.00796,0.001952,0.002378,0.831416,5.767504,0.376248,5.611111,2.526861,8.6415,-0.387806,2.491424,0.011032,0.011032,0.333861,7.567331,-0.446603,0.076762,0.007396,5.416583,0.889378,0.078824,0.094662,0.099198,0.744224,0.049566,0.314281,0.799658,0.005051,2.134089,0.005051,0.197632,6.205981,9.414243,1.937966,-0.263137,0.005097,0.005639,0.005097,0.191476,2.24141,0.029632,0.919078,0.627721,6.399852,2.211474,2.270447,6.612459,9.81339,0.195226,2.135455,2.435122,2.084501,10.039954,0.173265,3.73654,0.777578,0.739428,0.224392,3.655618,1.486319,0.127845,-0.238817,0.613073,2.042593,0.019235,2.645489,0.007873,0.01931,0.134487,-0.140125,0.143574,0.823214,2.165338,4.155613,0.794283,6
0.006202,0.005948,0.007141,0.007141,0.007121,0.0081,0.005974,0.005554,0.001705,0.001686,0.007141,4.773692,4.868474,0.000429,0.005554,4.971274,0.006821,0.000389,0.014023,1.434058,1.141115,0.005782,0.014023,0.000403,0.930171,-0.574203,2.556985,0.128538,0.900753,0.916387,2.553349,2.483935,10.126457,0.095947,2.818021,0.000307,8.935477,9.25819,17.291279,0.865735,0.292657,8.465533,0.2597,2.417764,0.001324,0.001695,0.864289,6.310219,0.021072,6.159904,2.711475,9.117828,-0.425125,2.745783,0.008988,0.008988,0.219593,8.032961,-0.472368,0.046496,0.006432,5.981795,0.894519,0.057733,0.055679,0.052897,0.803778,0.020922,0.335573,0.832097,0.005035,2.267656,0.005035,0.026513,6.532178,9.204811,2.055627,-0.31741,0.005035,0.00519,0.005035,0.04049,2.365655,0.046428,0.929889,0.653196,6.728648,2.337594,2.388781,6.94197,9.52751,0.176425,2.18734,2.534859,2.148032,9.736131,0.122584,3.820031,0.782664,0.781838,0.167438,3.773623,1.449778,0.087503,-0.26558,0.652124,2.222208,0.009018,2.739097,0.006286,0.00959,0.055732,-0.154048,0.143214,0.821989,2.323537,4.067476,0.794343,6
0.00644,0.006053,0.007034,0.007095,0.007065,0.007934,0.006097,0.005936,0.001632,0.001563,0.007034,4.758051,4.857995,0.000497,0.005936,4.960134,0.006867,0.000395,0.013809,1.39884,1.139818,0.005829,0.013809,0.000474,0.94056,-0.596371,2.517937,0.459355,0.89303,0.913575,2.28946,2.227579,11.260229,0.435504,3.109636,0.000203,8.165272,8.370527,15.459937,0.888361,0.093781,7.838277,0.097125,2.175943,0.000974,0.001296,0.862635,5.493041,0.239171,5.359729,2.93146,10.784244,-0.446747,3.006314,0.007752,0.007752,0.038671,10.200184,-0.496073,0.033852,0.005798,5.205196,0.925769,0.03336,0.03068,0.033853,0.801282,0.015396,0.257032,0.86843,0.005051,2.110783,0.005051,0.205337,6.8404,9.250753,1.944268,-0.332696,0.005051,0.004827,0.005051,0.209527,2.271398,0.00743,0.653923,0.571907,7.050245,2.14257,2.244699,7.271938,9.534421,0.195983,2.141164,2.351038,2.068376,9.684521,0.08917,3.489412,0.809663,0.808825,0.128361,3.415961,1.030958,0.063817,-0.3253,0.714421,2.292123,0.001281,2.537015,0.002207,0.003673,0.12405,-0.215182,0.155172,0.577816,2.386253,3.727504,0.828125,6
0.006555,0.006206,0.007263,0.00737,0.007108,0.00808,0.006242,0.005951,0.001419,0.001419,0.00737,5.097247,5.222283,0.000477,0.005951,5.355024,0.007004,0.000472,0.012787,1.236149,0.956985,0.006001,0.012787,0.000439,0.917011,-0.519316,2.172244,0.209605,0.86126,0.901713,2.370905,2.344627,10.4453,0.189003,2.948674,0.00029,8.521243,8.959414,14.19852,0.843864,0.212635,7.884035,0.200693,2.32039,0.000901,0.001312,0.81036,6.695406,0.158933,6.504624,2.798822,9.163273,-0.32595,2.836195,0.007599,0.007599,0.11232,7.822893,-0.384657,0.003638,0.006016,6.270444,0.869522,0.001976,0.231123,0.226513,0.708791,0.013852,0.388217,0.789622,0.005234,2.383549,0.005234,0.068095,6.942629,10.327098,2.128022,-0.209321,0.005249,0.004856,0.005249,0.064386,2.311778,0.14518,1.007426,0.706452,7.211413,2.37797,2.361728,7.497553,10.677457,0.158857,2.240047,2.727813,2.224086,10.874135,0.079511,3.400925,0.730908,0.669497,0.121621,3.419654,1.835301,0.053759,-0.166735,0.562006,2.385685,0.005688,2.955587,0.00469,0.007393,0.042692,-0.104304,0.113709,1.003261,2.486362,3.618694,0.738749,6
0.006843,0.006513,0.007752,0.007752,0.007981,0.009168,0.006572,0.006058,0.002164,0.002136,0.007752,5.418214,5.600063,0.000576,0.006058,5.77916,0.007645,0.000565,0.015702,1.302052,1.019638,0.006351,0.015702,0.000568,0.914361,-0.493695,2.267445,0.257213,0.869019,0.901654,2.707681,2.70156,12.032446,0.126626,3.429065,0.000418,9.858586,10.571634,11.664729,0.812614,0.416874,8.875263,0.407779,2.722074,0.001035,0.0014,0.788239,6.951111,0.15327,6.721254,3.20294,10.45424,-0.280682,3.267388,0.00827,0.00827,0.285043,8.639515,-0.380661,0.135151,0.006114,6.449198,0.87081,0.137402,0.052732,0.059398,0.653551,0.060508,0.474506,0.764491,0.005173,2.542571,0.005173,0.081959,6.881226,9.18877,2.241218,-0.158097,0.005173,0.005089,0.005173,0.067336,2.389871,0.019675,1.204265,0.776044,7.147345,2.47338,2.456399,7.412773,9.544135,0.13462,2.285129,2.930665,2.315307,9.711111,0.074976,3.342414,0.667814,0.700848,0.111234,3.430219,2.517311,0.052043,-0.180647,0.578241,2.412905,0.017366,3.177705,0.012943,0.016679,0.041749,-0.107046,0.08983,1.323594,2.485872,3.508533,0.709626,6
0.006165,0.005567,0.006561,0.006668,0.006775,0.008119,0.005579,0.00557,0.001876,0.001868,0.006607,4.465127,4.59518,0.000591,0.00557,4.733659,0.005829,0.000442,0.014878,1.099046,0.930938,0.005136,0.014878,0.000266,0.915766,-0.529072,2.01416,0.436249,0.864096,0.893215,2.262342,2.236154,10.213996,0.43097,2.882553,0.000236,8.02429,8.446013,14.229831,0.852564,0.426422,7.379655,0.414078,2.203667,0.001412,0.001554,0.812978,6.019574,0.286077,5.815637,2.735034,8.934314,-0.351043,2.760127,0.008637,0.008637,0.241426,7.517176,-0.399284,0.105873,0.005895,5.569058,0.866824,0.108853,0.104216,0.107337,0.722168,0.065007,0.371363,0.791573,0.004669,2.222031,0.004669,0.104899,5.563972,8.671547,1.995233,-0.235033,0.004669,0.004658,0.004669,0.102143,2.302893,0.063458,0.873685,0.688189,5.756572,2.330437,2.306933,5.971179,9.101955,0.190259,2.125523,2.539544,2.099695,9.385723,0.177577,4.639353,0.726967,0.730105,0.234899,4.822877,1.71719,0.126868,-0.218658,0.596486,2.045481,0.017224,2.767363,0.013725,0.01747,0.064381,-0.124265,0.132677,0.933544,2.165491,4.753213,0.739922,6
0.006156,0.005819,0.006897,0.006912,0.006543,0.007191,0.005825,0.005539,0.000985,0.001039,0.006912,5.447678,5.581698,0.000438,0.005539,5.713132,0.006394,0.000386,0.010468,1.348241,1.101839,0.005571,0.010468,0.00033,0.923879,-0.529576,2.429053,0.126099,0.871675,0.91303,2.517115,2.500714,9.945482,0.124642,2.649505,0.0003,9.085064,9.555238,17.491554,0.841665,0.136509,8.502594,0.134972,2.487833,0.000766,0.001023,0.83987,6.928141,0.066395,6.764168,2.635061,9.001053,-0.358033,2.602406,0.006928,0.006928,0.089788,7.99145,-0.407449,0.062142,0.00529,6.570106,0.881282,0.062751,0.049923,0.05063,0.752208,0.049968,0.378089,0.826496,0.005097,2.488784,0.005097,0.028768,6.611043,8.946759,2.234748,-0.242537,0.005097,0.004504,0.005097,0.02755,2.349704,0.034201,0.740822,0.69951,6.824134,2.374994,2.382226,7.050759,9.26188,0.128189,2.32615,2.797706,2.330135,9.456358,0.08192,3.29244,0.726317,0.736934,0.122098,3.299084,1.50548,0.056925,-0.222184,0.580675,2.375518,0.00281,3.017173,0.003297,0.002754,0.029252,-0.115469,0.08834,0.863195,2.466576,3.523074,0.764749,7
0.006252,0.00605,0.006851,0.006851,0.006944,0.007498,0.006064,0.005768,0.001283,0.001252,0.006851,5.437795,5.564725,0.000323,0.005692,5.684819,0.006561,0.000293,0.011765,1.56614,1.33167,0.00591,0.011765,0.000294,0.922646,-0.520727,2.849958,0.298741,0.896369,0.902405,2.535376,2.465867,11.359744,0.243884,2.973185,0.000239,8.815671,9.212078,15.863905,0.843813,0.113265,8.292306,0.103441,2.415235,0.001516,0.001826,0.828625,6.341607,0.20696,6.157467,2.976174,10.520236,-0.354279,2.969362,0.00972,0.00972,0.089442,9.41883,-0.461575,0.037043,0.006533,5.963125,0.908188,0.047181,0.069491,0.07488,0.741909,0.028459,0.371038,0.82157,0.005158,2.37647,0.005158,0.140577,6.6765,8.634799,2.135594,-0.240021,0.005158,0.005469,0.005158,0.107663,2.388892,0.02962,0.836787,0.693514,6.888968,2.367245,2.405804,7.112645,8.967461,0.16509,2.258011,2.65681,2.228506,9.208812,0.093832,3.761202,0.736031,0.781439,0.130878,3.621499,1.569564,0.067267,-0.264935,0.644237,2.341695,0.00556,2.872186,0.00105,0.006046,0.112945,-0.148492,0.124375,0.865592,2.435989,4.040568,0.785387,6
0.008028,0.008002,0.009812,0.010544,0.007551,0.007163,0.008106,0.006104,0.000677,0.001053,0.010407,7.361625,7.332438,0.001079,0.006073,7.292276,0.010407,0.001196,0.009949,2.039902,1.493233,0.00816,0.010544,0.001191,0.92154,-0.467553,3.501793,0.025016,0.805496,0.902648,3.15815,3.083363,6.722072,0.024861,2.016645,0.000949,10.58087,11.118027,24.694896,0.798337,0.016937,9.93501,0.017106,2.990394,0.001248,0.001772,0.819828,5.134686,0.011803,5.199447,1.942586,5.573425,-0.310436,1.968846,0.008591,0.008591,0.008238,4.814701,-0.334776,0.013457,0.006624,5.330949,0.836333,0.013333,0.009986,0.010209,0.742054,0.00902,0.457647,0.844408,0.005539,2.747238,0.005539,0.068689,7.158779,10.788362,2.399955,-0.223431,0.005631,0.005216,0.005631,0.069089,2.039379,0.018746,0.634029,0.754523,7.388859,2.154337,2.095073,7.64042,11.141721,0.095869,2.314247,2.993239,2.378186,11.335793,0.124932,3.474208,0.695604,0.645697,0.170014,3.512833,1.380015,0.087448,-0.173421,0.52534,2.212809,0.003184,3.105091,0.001444,0.003157,0.023468,-0.103025,0.075638,0.907935,2.3186,3.836191,0.766775,1
0.007173,0.00787,0.009094,0.015808,0.00723,0.006554,0.007736,0.006134,0.000567,0.001539,0.015808,3.258065,3.155587,0.002035,0.005798,3.085114,0.015808,0.001807,0.009094,1.61471,1.040055,0.008033,0.015808,0.002445,0.916598,-0.505645,2.413779,0.038214,0.778033,0.817208,1.744622,1.659482,6.05388,0.080983,2.353318,0.000669,3.829952,4.737221,13.709285,0.880579,0.004769,3.196514,0.007395,1.579204,0.001392,0.002089,0.720992,4.084227,0.039794,4.181307,2.075955,4.519482,-0.337211,2.211746,0.00972,0.00972,0.027148,3.495203,-0.312989,0.004564,0.007322,4.375569,0.821481,0.009138,0.016276,0.001468,0.603327,0.011171,0.302831,0.819459,0.005798,1.516364,0.00589,0.032713,6.964779,10.671865,1.411266,-0.20859,0.00589,0.005567,0.00589,0.163255,1.861926,0.010191,0.801425,0.612987,7.217195,2.003023,1.925578,7.496684,10.969782,0.353604,1.409664,1.59202,1.430455,11.080398,0.135143,2.850063,0.819136,0.577883,0.187366,2.945191,1.113854,0.092072,-0.13689,0.392324,2.102917,0.001239,1.640514,0.004315,0.004597,0.119277,-0.055517,0.326218,0.682214,2.240007,3.011984,0.750266,1
0.013165,0.013773,0.01619,0.018418,0.011936,0.010385,0.013397,0.009308,0.001884,0.002698,0.018097,7.711671,7.598596,0.002033,0.00763,7.454199,0.018097,0.002246,0.016205,3.058702,2.185397,0.013655,0.018418,0.002299,0.934955,-0.501003,5.171283,0.008333,0.896676,0.929097,3.481769,3.620602,10.965028,0.026007,2.912768,0.001559,13.514447,14.397271,33.357565,0.791322,0.024293,12.388169,0.015239,3.701963,0.001701,0.002475,0.842021,5.433971,0.048711,5.594572,2.933968,9.367434,-0.311207,2.897133,0.010925,0.010925,0.030385,8.191906,-0.451696,0.010928,0.00792,5.840476,0.900808,0.00828,0.006362,0.004384,0.746518,0.012001,0.488157,0.838858,0.007095,2.966869,0.007095,0.07386,6.998062,10.49127,2.590728,-0.205863,0.007095,0.006,0.007095,0.047722,2.279075,0.007223,0.964745,0.77814,7.251755,2.366201,2.323099,7.522185,10.753181,0.067073,2.559098,3.32532,2.595926,10.863388,0.13499,3.057275,0.664445,0.774033,0.185296,3.102207,2.025763,0.094874,-0.256772,0.665246,2.148782,0.012421,3.50408,0.004824,0.005158,0.042286,-0.165225,0.047539,1.201041,2.292721,3.203148,0.783016,1
0.008144,0.007772,0.008972,0.009201,0.007467,0.007204,0.007614,0.007507,0.000593,0.00069,0.008972,9.170505,9.140717,0.000744,0.006287,9.072596,0.008667,0.000664,0.008972,1.707347,1.392676,0.007265,0.009201,0.000755,0.870757,-0.383572,3.060853,0.026436,0.775379,0.862905,2.233752,2.329969,10.287082,0.025572,3.400896,0.000313,8.491436,9.267425,22.514443,0.750029,0.010636,7.440707,0.009417,2.407807,0.001739,0.00233,0.730123,5.681134,0.008344,5.856198,3.153309,7.493371,-0.214111,3.250064,0.011017,0.011017,0.011293,5.420911,-0.267339,0.007457,0.007568,6.145624,0.810737,0.00806,0.004875,0.0038,0.58439,0.012708,0.642539,0.715008,0.005661,2.861026,0.005661,0.145829,6.186569,9.535244,2.380338,-0.117562,0.005661,0.005634,0.005661,0.149659,2.082714,0.013453,1.158885,0.867761,6.379834,2.302062,2.196823,6.591806,9.879339,0.084819,2.304485,3.143432,2.352208,10.064216,0.175663,3.133913,0.645105,0.516002,0.226389,3.143716,2.367438,0.129921,-0.092383,0.289713,2.039389,0.00281,3.283095,0.000619,0.002682,0.081449,-0.026238,0.067259,1.419316,2.168961,3.428779,0.679045,1
0.016521,0.013628,0.01915,0.01915,0.014746,0.016456,0.012963,0.013916,0.001542,0.002875,0.01915,10.902596,11.062534,0.003895,0.012848,11.162956,0.015549,0.002983,0.020249,2.232044,2.461555,0.010479,0.020249,0.003015,0.905642,-0.434368,4.640864,0.040018,0.807292,0.888338,2.283032,2.386051,10.541904,0.040125,3.554011,0.001325,8.860277,9.957359,34.220905,0.767309,0.601375,7.781994,0.574393,2.543091,0.006007,0.005374,0.7645,8.290246,0.035982,8.471438,3.051016,7.834869,-0.246219,3.296041,0.02472,0.02472,0.326649,4.29165,-0.27431,0.063728,0.010849,8.67233,0.79357,0.071897,0.012767,0.015601,0.677236,0.008534,0.498072,0.769505,0.006348,2.769667,0.006348,0.242687,4.189668,6.936893,2.406387,-0.172549,0.006348,0.006838,0.006348,0.227062,2.092331,0.015831,0.67212,0.750755,4.347107,2.533017,2.376797,4.52894,7.506538,0.084799,2.223247,3.070122,2.325432,7.890563,0.312871,5.190827,0.607135,0.559557,0.398601,5.623772,1.94301,0.229721,-0.096759,0.530145,1.58223,0.005904,3.182483,0.010353,0.003093,0.200997,-0.084283,0.062523,1.170523,1.760497,5.173762,0.627549,8
