@relation 'HTS data set-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 23'

@attribute feature7 numeric
@attribute feature236 numeric
@attribute feature10 numeric
@attribute feature239 numeric
@attribute feature124 numeric
@attribute feature2 numeric
@attribute feature241 numeric
@attribute feature9 numeric
@attribute feature3 numeric
@attribute feature125 numeric
@attribute feature244 numeric
@attribute feature165 numeric
@attribute feature195 numeric
@attribute feature242 numeric
@attribute feature4 numeric
@attribute feature225 numeric
@attribute feature132 numeric
@attribute feature237 numeric
@attribute feature5 numeric
@attribute feature128 numeric
@attribute feature6 numeric
@attribute feature129 numeric
@attribute feature127 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.01182,0.00941,0.014359,0.014755,0.010558,0.011727,0.010071,0.007218,0.000865,0.002103,0.014755,10.133051,10.224044,0.002677,0.007218,10.313648,0.014755,0.002354,0.014359,1.991714,1.843961,0.009178,0.014755,4
0.005903,0.005994,0.006378,0.008392,0.005866,0.005721,0.006045,0.005631,0.000176,0.000351,0.008392,3.840009,3.770507,0.000526,0.005295,3.72716,0.008392,0.000401,0.006592,1.383963,0.950347,0.006151,0.008392,9
0.007387,0.007722,0.00827,0.00914,0.007474,0.007185,0.007461,0.006577,0.00044,0.000569,0.008942,8.926871,8.840627,0.000571,0.006332,8.727808,0.008942,0.000533,0.008606,1.531136,1.122835,0.007506,0.00914,3
0.007151,0.00676,0.008026,0.008164,0.006738,0.006771,0.006811,0.006332,0.000394,0.000642,0.008118,10.41683,10.45118,0.000781,0.00589,10.423237,0.008118,0.000771,0.008179,1.13135,0.85095,0.006616,0.008179,3
0.007101,0.006858,0.007813,0.008164,0.00702,0.007211,0.006656,0.0065,0.000319,0.000471,0.007813,10.194264,10.30482,0.000594,0.0065,10.363909,0.00766,0.000508,0.008484,1.37377,1.079316,0.00636,0.008484,3
0.007603,0.007472,0.00853,0.008789,0.007419,0.007385,0.007254,0.006989,0.000428,0.000449,0.008484,8.960208,8.961223,0.000506,0.006531,8.93411,0.008286,0.000459,0.009049,1.769589,1.437018,0.007022,0.009049,3
0.007548,0.007105,0.010498,0.010575,0.00762,0.007974,0.007302,0.005066,0.00091,0.001071,0.010575,8.432589,8.479174,0.001207,0.005066,8.524637,0.010575,0.00108,0.010849,2.769772,2.50602,0.007157,0.010849,3
0.008078,0.007403,0.010544,0.010575,0.007722,0.008146,0.00773,0.005005,0.001133,0.001373,0.010575,9.330548,9.394231,0.001558,0.004959,9.442875,0.010575,0.001482,0.010544,1.28011,1.033997,0.007486,0.010575,7
0.016235,0.013844,0.019806,0.020401,0.014992,0.016269,0.013441,0.011093,0.001563,0.003415,0.019852,11.592417,11.745751,0.004497,0.011093,11.867474,0.01828,0.00418,0.019852,3.031022,3.360708,0.011226,0.020401,8
0.007151,0.00676,0.008026,0.008164,0.006738,0.006771,0.006811,0.006332,0.000394,0.000642,0.008118,10.41683,10.45118,0.000781,0.00589,10.423237,0.008118,0.000771,0.008179,1.13135,0.85095,0.006616,0.008179,3
0.007653,0.007622,0.008835,0.00911,0.007633,0.007643,0.007457,0.006561,0.00057,0.000607,0.009094,7.410047,7.396789,0.000675,0.006561,7.384555,0.009094,0.000629,0.01088,1.810575,1.400565,0.00733,0.01088,3
0.007387,0.007722,0.00827,0.00914,0.007474,0.007185,0.007461,0.006577,0.00044,0.000569,0.008942,8.926871,8.840627,0.000571,0.006332,8.727808,0.008942,0.000533,0.008606,1.531136,1.122835,0.007506,0.00914,3
0.008467,0.008376,0.009751,0.010208,0.008257,0.008158,0.008119,0.007279,0.000524,0.000732,0.009751,10.087166,10.083473,0.000836,0.006973,10.053669,0.009476,0.000868,0.009842,1.937728,1.541009,0.007877,0.010208,3
0.007789,0.007803,0.008865,0.009934,0.007539,0.007286,0.007554,0.006653,0.000477,0.000765,0.009628,8.764616,8.697604,0.000884,0.006302,8.610213,0.009628,0.000878,0.008865,1.804654,1.394217,0.007427,0.009934,3
0.007711,0.007862,0.009262,0.010361,0.007665,0.007512,0.00769,0.006867,0.000581,0.000803,0.009735,7.559084,7.580191,0.000849,0.00647,7.569266,0.009735,0.000963,0.009659,1.965591,1.480568,0.007708,0.010361,3
0.007767,0.00801,0.009537,0.010636,0.007745,0.007516,0.007785,0.006912,0.000496,0.000748,0.01062,7.414144,7.39441,0.000827,0.006546,7.355166,0.01062,0.00088,0.009537,2.173297,1.654337,0.007846,0.010636,3
0.007869,0.007968,0.008865,0.009598,0.007968,0.007958,0.00785,0.007065,0.000637,0.000563,0.009186,6.707317,6.758419,0.000444,0.006989,6.793461,0.009186,0.000455,0.01004,1.61146,1.172412,0.007823,0.01004,3
0.007374,0.007552,0.00798,0.009537,0.007568,0.007567,0.007518,0.006424,0.000617,0.00061,0.009247,8.359955,8.366178,0.000649,0.006424,8.3597,0.009247,0.000587,0.009918,1.816175,1.290364,0.007631,0.009918,3
0.00907,0.009091,0.010834,0.011002,0.00896,0.00883,0.009016,0.007477,0.000894,0.000984,0.010849,8.294286,8.265058,0.000961,0.007355,8.213568,0.010849,0.001039,0.012451,2.098161,1.532754,0.009005,0.012451,3
0.008121,0.007586,0.009094,0.009094,0.007853,0.008174,0.007384,0.007172,0.000408,0.000587,0.009033,10.241322,10.378129,0.000729,0.007172,10.460703,0.008057,0.000578,0.009461,1.541482,1.307439,0.006882,0.009461,3
0.016493,0.013852,0.019532,0.019883,0.014565,0.015833,0.013246,0.009674,0.001812,0.003588,0.019455,11.334227,11.510783,0.004265,0.009674,11.643072,0.016739,0.004204,0.019532,2.265278,2.325505,0.01105,0.019883,8
0.007725,0.007816,0.009506,0.009827,0.007765,0.007718,0.007786,0.005692,0.000814,0.000841,0.009506,7.525169,7.542943,0.0008,0.005692,7.569408,0.009064,0.000862,0.010788,1.947845,1.429053,0.007823,0.010788,3
0.007107,0.00708,0.007752,0.008652,0.006773,0.006452,0.006943,0.006287,0.000439,0.000566,0.008652,7.187172,7.124188,0.000556,0.00557,7.045416,0.008652,0.000488,0.007797,1.679957,1.286427,0.006857,0.008652,3
0.00818,0.00807,0.009277,0.009827,0.008008,0.007955,0.007921,0.006821,0.000455,0.000576,0.009522,8.5884,8.563911,0.000659,0.006821,8.543385,0.009522,0.000655,0.009659,1.754757,1.33341,0.00773,0.009827,3
0.008079,0.008178,0.010239,0.010422,0.007937,0.007707,0.008118,0.00676,0.000638,0.000754,0.010147,8.84361,8.82252,0.000716,0.006394,8.789597,0.009842,0.000775,0.010239,2.010102,1.47039,0.008171,0.010422,3
0.008387,0.008101,0.010147,0.010925,0.008109,0.008139,0.007908,0.007126,0.000495,0.000841,0.01001,8.604892,8.653505,0.000943,0.007111,8.67454,0.009247,0.001035,0.010147,1.693767,1.32517,0.00763,0.010925,3
0.009169,0.008814,0.011078,0.011475,0.008772,0.008764,0.008775,0.007446,0.000516,0.000941,0.011078,8.992572,9.020913,0.001083,0.007446,9.022187,0.010361,0.001207,0.011078,1.705074,1.320348,0.008525,0.011475,3
0.006043,0.006102,0.006332,0.006806,0.005903,0.005703,0.006036,0.005768,0.000191,0.000279,0.006729,7.374436,7.277653,0.000199,0.005295,7.15595,0.006729,0.000187,0.006378,1.426337,1.039475,0.006044,0.006806,9
0.009524,0.009517,0.011749,0.013062,0.009136,0.008784,0.009218,0.00824,0.000645,0.00101,0.012436,8.040766,8.01992,0.001162,0.007675,7.956088,0.012436,0.001149,0.011749,1.979156,1.495277,0.009037,0.013062,3
0.008711,0.008387,0.009598,0.009903,0.008594,0.008836,0.008226,0.007843,0.000469,0.000602,0.009598,9.477483,9.519324,0.000648,0.007843,9.535353,0.009415,0.000614,0.010437,1.809628,1.437293,0.007902,0.010437,3
0.009695,0.009288,0.011551,0.012116,0.008964,0.00872,0.008964,0.007767,0.000806,0.001176,0.011948,8.964912,9.0071,0.001396,0.007248,8.985848,0.011948,0.001408,0.011551,2.087846,1.764507,0.008487,0.012116,3
0.010193,0.009507,0.012299,0.012299,0.009656,0.009882,0.009337,0.00856,0.000679,0.000928,0.012116,10.242931,10.341176,0.001199,0.00856,10.389215,0.010163,0.001069,0.012299,1.906889,1.569726,0.008747,0.012299,3
0.009313,0.008692,0.010544,0.010803,0.008744,0.008834,0.008509,0.008087,0.000609,0.000736,0.010361,10.669265,10.747958,0.000972,0.007584,10.773416,0.009705,0.000849,0.010803,2.004227,1.760082,0.007922,0.010803,3
0.00833,0.007683,0.010788,0.011215,0.007968,0.008273,0.007629,0.006165,0.00066,0.001237,0.011124,8.387379,8.542098,0.001582,0.006165,8.645502,0.011124,0.001578,0.010788,1.762768,1.541009,0.007108,0.011215,3
0.009957,0.009047,0.012497,0.012863,0.00931,0.009682,0.008881,0.007965,0.000807,0.001263,0.012833,8.975176,9.035902,0.001676,0.007965,9.069609,0.012833,0.001489,0.012573,1.738216,1.493553,0.008123,0.012863,3
0.00724,0.006986,0.007904,0.008347,0.007447,0.007936,0.006887,0.006653,0.000842,0.000834,0.007904,6.38141,6.514279,0.000456,0.006653,6.626121,0.007691,0.000451,0.010834,1.557778,1.237995,0.006629,0.010834,3
0.005723,0.005684,0.006043,0.00647,0.005624,0.005571,0.00567,0.005402,0.000132,0.000153,0.006378,6.861756,6.8282,0.000177,0.005203,6.782274,0.006378,0.000151,0.006043,1.398596,1.053101,0.00564,0.00647,9
0.00732,0.00688,0.008316,0.008667,0.007676,0.008354,0.006455,0.005783,0.001083,0.001309,0.00827,7.712677,7.81851,0.001283,0.005783,7.908027,0.008179,0.001018,0.012863,1.314183,1.1785,0.005841,0.012863,3
0.005596,0.005701,0.005966,0.006989,0.005589,0.005481,0.00575,0.005173,0.000147,0.000225,0.006989,5.110621,5.046291,0.000277,0.005097,4.993857,0.006989,0.000234,0.006104,1.435081,1.018387,0.005857,0.006989,9
0.008383,0.008379,0.009445,0.00972,0.008399,0.008416,0.008216,0.007477,0.000667,0.000623,0.009522,7.834286,7.846945,0.000617,0.007416,7.824187,0.009522,0.000559,0.011093,1.964126,1.492134,0.008116,0.011093,3
0.009732,0.009551,0.010895,0.011292,0.009273,0.00904,0.009366,0.008728,0.00084,0.000877,0.010849,9.880303,9.879597,0.000904,0.007416,9.848733,0.010849,0.000823,0.011872,2.289937,1.829572,0.009123,0.011872,3
0.008625,0.008519,0.010697,0.011658,0.008552,0.008588,0.008474,0.007202,0.000771,0.000903,0.010681,8.071537,8.078869,0.000924,0.007202,8.071249,0.010681,0.001006,0.011398,1.98529,1.492119,0.008377,0.011658,3
0.010263,0.009314,0.012222,0.013764,0.009567,0.009874,0.009028,0.008774,0.000921,0.001333,0.013764,8.844875,8.87775,0.001867,0.007904,8.887372,0.013764,0.001586,0.012406,1.96846,1.82681,0.008134,0.013764,3
0.008716,0.008627,0.009766,0.010376,0.008431,0.008257,0.008408,0.007553,0.000599,0.000666,0.010178,8.227595,8.212884,0.000667,0.007202,8.156989,0.010178,0.00067,0.010407,2.179766,1.795529,0.008195,0.010407,3
0.009689,0.009448,0.011017,0.0121,0.009064,0.008764,0.009242,0.008392,0.000733,0.000838,0.011597,7.02428,7.028991,0.000881,0.007507,6.986496,0.011597,0.000798,0.011017,2.238926,1.811872,0.00892,0.0121,3
0.009594,0.0093,0.010544,0.011032,0.009011,0.008783,0.009121,0.008728,0.000634,0.000684,0.010544,8.524903,8.478643,0.000713,0.007645,8.4033,0.010361,0.000634,0.010544,2.229801,1.822797,0.008779,0.011032,3
0.010725,0.009575,0.011963,0.011994,0.01002,0.010662,0.009221,0.009705,0.001114,0.001492,0.011994,8.771909,8.837661,0.001787,0.008957,8.888565,0.011063,0.001536,0.015274,1.735027,1.58732,0.008184,0.015274,4
0.009024,0.00881,0.010132,0.010285,0.008569,0.008372,0.008697,0.008011,0.000674,0.000699,0.010285,9.656532,9.633592,0.000694,0.00708,9.597373,0.009674,0.00065,0.010666,2.143557,1.705623,0.008473,0.010666,3
0.009269,0.009254,0.009949,0.010529,0.009339,0.009409,0.009098,0.008392,0.000647,0.000557,0.009949,7.381367,7.421323,0.000396,0.008225,7.440344,0.009873,0.000399,0.011551,2.273762,1.751812,0.008987,0.011551,3
0.006347,0.006442,0.00676,0.008545,0.006198,0.005964,0.006464,0.005859,0.000252,0.000411,0.008438,4.664047,4.614902,0.00048,0.005478,4.561473,0.008438,0.000387,0.00679,1.613932,1.155184,0.006561,0.008545,9
0.009847,0.009215,0.011627,0.011704,0.009667,0.010233,0.009013,0.008637,0.000886,0.001098,0.011704,9.221193,9.308077,0.001179,0.008438,9.369755,0.010636,0.001025,0.012711,1.779156,1.447578,0.008432,0.012711,3
0.01,0.009475,0.01146,0.012207,0.009927,0.010492,0.009224,0.008606,0.000869,0.001131,0.011398,9.514218,9.62962,0.001151,0.008606,9.712373,0.011322,0.001079,0.013169,1.852522,1.490044,0.008697,0.013169,3
0.009766,0.009887,0.011002,0.011978,0.009695,0.009498,0.009593,0.008591,0.000677,0.000732,0.010712,8.957761,8.97281,0.000642,0.008164,8.935094,0.010651,0.000715,0.011719,2.139818,1.572351,0.00951,0.011978,3
0.008818,0.008673,0.010773,0.011536,0.008646,0.008632,0.008398,0.007858,0.000631,0.000834,0.010605,8.293567,8.302045,0.000961,0.007462,8.286022,0.010605,0.000982,0.010773,1.870237,1.472633,0.008131,0.011536,3
0.008527,0.008742,0.010803,0.011322,0.008256,0.007798,0.008516,0.007446,0.000621,0.000839,0.010758,7.379584,7.29835,0.000852,0.006806,7.19476,0.010575,0.000748,0.010803,2.114687,1.560525,0.008561,0.011322,3
0.01213,0.011309,0.015686,0.018235,0.01164,0.012034,0.011225,0.009018,0.001783,0.00265,0.017838,8.799591,8.842492,0.003163,0.009018,8.861829,0.017838,0.003154,0.016861,2.162326,1.758831,0.010652,0.018235,3
0.008521,0.00872,0.0094,0.01062,0.008646,0.008554,0.008508,0.007355,0.000781,0.000722,0.01062,8.438258,8.415623,0.000808,0.007355,8.38624,0.01062,0.000626,0.011551,1.989349,1.439979,0.008538,0.011551,3
0.012776,0.012259,0.015503,0.017411,0.012425,0.01262,0.012039,0.010925,0.001598,0.001851,0.017411,9.781896,9.805735,0.002394,0.010452,9.808576,0.017411,0.002016,0.017868,2.525689,2.069749,0.011533,0.017868,3
0.008442,0.008877,0.009293,0.010483,0.008413,0.007957,0.008684,0.007218,0.000543,0.000728,0.010483,7.393801,7.251293,0.000645,0.006989,7.102078,0.010483,0.000557,0.009735,2.128878,1.477378,0.008907,0.010483,3
0.006289,0.006196,0.008194,0.008301,0.005893,0.005696,0.006376,0.0056,0.000323,0.000404,0.008301,4.515959,4.409943,0.000561,0.005173,4.321148,0.008301,0.000348,0.008194,1.619806,1.25156,0.006479,0.008301,9
0.008645,0.008575,0.010636,0.010636,0.008318,0.008089,0.0084,0.007507,0.000707,0.000711,0.010498,7.413696,7.360495,0.000694,0.00676,7.287891,0.009812,0.000635,0.010636,1.946883,1.495552,0.00825,0.010636,3
0.008669,0.009499,0.011322,0.013153,0.009192,0.008884,0.008922,0.006332,0.001069,0.001234,0.013046,7.985235,8.01002,0.001397,0.006332,8.022451,0.013046,0.001322,0.013062,2.043946,1.525826,0.009084,0.013153,3
0.00789,0.007531,0.008804,0.009064,0.007697,0.007866,0.0074,0.006958,0.00064,0.000627,0.008988,7.84411,7.893424,0.000627,0.006699,7.923007,0.008148,0.000553,0.010208,1.774762,1.48336,0.007043,0.010208,3
0.008441,0.008146,0.009567,0.009903,0.008364,0.008538,0.007582,0.006226,0.000634,0.000788,0.0094,11.22976,11.272426,0.001606,0.006226,11.307264,0.009079,0.00089,0.01088,1.750652,1.586938,0.006947,0.01088,3
0.006115,0.005702,0.006973,0.006973,0.006247,0.00676,0.005624,0.005356,0.000581,0.00077,0.006958,7.290323,7.478002,0.000576,0.005356,7.620128,0.005936,0.000494,0.008896,1.054261,0.85005,0.005271,0.008896,4
0.006115,0.005702,0.006973,0.006973,0.006247,0.00676,0.005624,0.005356,0.000581,0.00077,0.006958,7.290323,7.478002,0.000576,0.005356,7.620128,0.005936,0.000494,0.008896,1.054261,0.85005,0.005271,0.008896,4
0.006743,0.006138,0.007874,0.008103,0.007406,0.008469,0.00625,0.005295,0.001702,0.001843,0.007874,5.676451,5.790326,0.000905,0.005295,5.886489,0.007797,0.000904,0.014267,1.328817,1.159747,0.005854,0.014267,6
0.006349,0.006047,0.006897,0.007141,0.00643,0.00675,0.00602,0.005768,0.000623,0.000643,0.006897,6.734724,6.840875,0.000426,0.005737,6.932467,0.006577,0.000377,0.009171,1.448279,1.200046,0.00577,0.009171,7
0.006308,0.006244,0.007004,0.00766,0.00606,0.005927,0.006293,0.005798,0.000243,0.000343,0.007599,6.483487,6.420902,0.000394,0.005402,6.348641,0.007599,0.000364,0.007034,1.447654,1.103853,0.006294,0.00766,9
0.006618,0.006239,0.007675,0.008011,0.007364,0.008558,0.006289,0.006012,0.001924,0.001847,0.008011,5.311243,5.434214,0.000649,0.006012,5.57448,0.007324,0.000611,0.014191,1.210636,0.939773,0.006023,0.014191,6
0.006898,0.006332,0.007645,0.007645,0.007627,0.008868,0.006328,0.006287,0.002024,0.001978,0.007645,4.773595,4.921511,0.000613,0.006287,5.069507,0.006607,0.000491,0.0159,1.530068,1.352087,0.005885,0.0159,6
0.006945,0.006181,0.013718,0.01387,0.007224,0.008177,0.006322,0.005722,0.001783,0.00172,0.013718,4.95465,5.031624,0.001379,0.005646,5.10587,0.006561,0.000789,0.014633,1.626322,1.625101,0.005706,0.014633,6
0.006349,0.006047,0.006897,0.007141,0.00643,0.00675,0.00602,0.005768,0.000623,0.000643,0.006897,6.734724,6.840875,0.000426,0.005737,6.932467,0.006577,0.000377,0.009171,1.448279,1.200046,0.00577,0.009171,7
0.006997,0.00655,0.00798,0.008209,0.007522,0.008514,0.006447,0.005997,0.001519,0.00157,0.008072,6.08228,6.18565,0.000801,0.005997,6.28579,0.007401,0.000753,0.013565,1.320241,1.105486,0.006028,0.013565,6
0.009451,0.007702,0.012696,0.012909,0.008601,0.010063,0.007524,0.006973,0.001149,0.00233,0.012909,8.839692,9.104089,0.002288,0.006973,9.307521,0.010178,0.002408,0.012909,1.05774,1.049027,0.006222,0.012909,8
0.010185,0.007908,0.01268,0.012711,0.009024,0.010869,0.007696,0.007111,0.001114,0.002404,0.01268,9.66143,10.006278,0.002424,0.007111,10.243998,0.008484,0.002268,0.013001,0.999588,1.099931,0.006058,0.013001,8
0.006789,0.006276,0.008026,0.008499,0.007797,0.009115,0.006335,0.00528,0.002351,0.002348,0.008087,5.152277,5.28199,0.001,0.00528,5.420745,0.008072,0.000981,0.016907,1.478187,1.269581,0.00596,0.016907,6
0.006115,0.005702,0.006973,0.006973,0.006247,0.00676,0.005624,0.005356,0.000581,0.00077,0.006958,7.290323,7.478002,0.000576,0.005356,7.620128,0.005936,0.000494,0.008896,1.054261,0.85005,0.005271,0.008896,9
0.006675,0.006206,0.007752,0.007965,0.007223,0.008241,0.006323,0.006043,0.00189,0.001791,0.007919,4.994381,5.114473,0.000778,0.006043,5.242699,0.007919,0.00077,0.014893,1.232776,1.007996,0.006043,0.014893,6
0.007404,0.007203,0.008469,0.008591,0.007828,0.008194,0.007184,0.006516,0.000937,0.000993,0.008499,8.135381,8.30144,0.000611,0.006516,8.445445,0.008377,0.00066,0.011032,1.259571,1.058823,0.006998,0.011032,7
0.008849,0.00813,0.011505,0.011505,0.008718,0.009253,0.00845,0.006104,0.001522,0.001739,0.011505,7.616325,7.68272,0.001865,0.006104,7.753336,0.01146,0.001769,0.013611,1.615366,1.247761,0.0082,0.013611,3
0.005586,0.005344,0.006088,0.006104,0.006144,0.006856,0.005319,0.005142,0.001465,0.001331,0.006104,4.386783,4.504062,0.000327,0.005142,4.625593,0.005722,0.000275,0.0121,1.196628,0.949599,0.005114,0.0121,7
0.005653,0.005146,0.007019,0.007019,0.005727,0.006406,0.005407,0.00502,0.000941,0.000963,0.007019,5.13837,5.28218,0.000631,0.00502,5.42772,0.006897,0.000398,0.009583,0.854719,0.672663,0.005212,0.009583,7
0.006178,0.005869,0.006744,0.006744,0.006767,0.007459,0.005912,0.005585,0.00146,0.001392,0.006744,5.310919,5.430087,0.000414,0.005585,5.552427,0.006332,0.000388,0.012879,1.316762,1.142947,0.005676,0.012879,7
0.005614,0.005482,0.006088,0.006271,0.005759,0.005973,0.00552,0.005142,0.000614,0.000567,0.006271,5.595192,5.657064,0.000336,0.005035,5.729913,0.006271,0.000308,0.008392,1.252445,0.982437,0.005469,0.008392,7
0.005797,0.005314,0.006973,0.007019,0.005921,0.006565,0.005537,0.005203,0.000906,0.000944,0.007019,5.142407,5.328367,0.000567,0.005203,5.491195,0.007019,0.000339,0.009354,0.795361,0.649302,0.005374,0.009354,7
0.005935,0.005697,0.006577,0.006683,0.006333,0.006831,0.005739,0.005493,0.001125,0.001062,0.006638,5.837002,5.954935,0.000427,0.005493,6.070761,0.006516,0.000404,0.010651,1.298009,1.056397,0.005571,0.010651,7
0.005702,0.005361,0.006149,0.006302,0.006102,0.006832,0.005385,0.004944,0.001061,0.001095,0.006302,5.409032,5.546581,0.000396,0.004944,5.692515,0.005661,0.000336,0.010513,1.221454,0.997879,0.005132,0.010513,7
0.005711,0.005502,0.006256,0.006287,0.006126,0.006729,0.005491,0.005066,0.001132,0.001055,0.006256,5.05135,5.144113,0.000388,0.005066,5.248315,0.006119,0.000361,0.010697,1.252842,0.982284,0.005331,0.010697,7
0.005879,0.00574,0.006378,0.006577,0.006433,0.006922,0.005737,0.005432,0.001199,0.001114,0.006439,4.683235,4.765969,0.000334,0.005432,4.85717,0.006439,0.000313,0.011704,1.418341,1.134554,0.005628,0.011704,7
0.005881,0.005576,0.006271,0.006302,0.005919,0.006302,0.005556,0.005402,0.000391,0.000511,0.006241,7.773455,7.941662,0.000354,0.005402,8.07962,0.006119,0.000298,0.007736,1.114534,0.852811,0.005333,0.007736,9
0.006115,0.005702,0.006973,0.006973,0.006247,0.00676,0.005624,0.005356,0.000581,0.00077,0.006958,7.290323,7.478002,0.000576,0.005356,7.620128,0.005936,0.000494,0.008896,1.054261,0.85005,0.005271,0.008896,9
0.005851,0.00558,0.006241,0.006348,0.006207,0.006807,0.005558,0.005386,0.001127,0.001041,0.006348,4.415351,4.506537,0.000337,0.005386,4.600156,0.005951,0.000257,0.011582,1.328527,1.08249,0.005335,0.011582,7
0.005146,0.005128,0.005493,0.005905,0.005041,0.004972,0.00513,0.004837,0.000131,0.000178,0.005905,6.750893,6.705019,0.000201,0.004562,6.644117,0.005905,0.000187,0.005493,1.336339,1.013809,0.00512,0.005905,9
0.005793,0.005552,0.006302,0.006317,0.006176,0.006734,0.005501,0.00531,0.001056,0.001003,0.006302,4.946137,5.012978,0.000375,0.00531,5.076617,0.006088,0.000318,0.010849,1.414862,1.181811,0.005279,0.010849,7
0.005777,0.005525,0.006363,0.00647,0.006134,0.006644,0.00551,0.005325,0.001011,0.000973,0.006409,4.970809,5.064678,0.0004,0.005249,5.156608,0.006409,0.000361,0.010559,1.405066,1.166918,0.005302,0.010559,7
0.006743,0.006138,0.007874,0.008103,0.007406,0.008469,0.00625,0.005295,0.001702,0.001843,0.007874,5.676451,5.790326,0.000905,0.005295,5.886489,0.007797,0.000904,0.014267,1.328817,1.159747,0.005854,0.014267,6
0.006759,0.006397,0.007752,0.007904,0.007722,0.008566,0.006459,0.006195,0.001914,0.001886,0.007782,5.067963,5.204982,0.000545,0.006195,5.34495,0.007324,0.000559,0.015412,1.42707,1.223346,0.006205,0.015412,6
0.007654,0.006473,0.017441,0.017548,0.007971,0.009091,0.006878,0.006256,0.002274,0.002319,0.017441,5.073544,5.192779,0.001962,0.006226,5.297757,0.007736,0.0013,0.017517,1.459648,1.615,0.006057,0.017548,6
0.007259,0.006235,0.014511,0.014511,0.007336,0.008404,0.006515,0.006027,0.001782,0.001806,0.014511,4.66083,4.795739,0.001591,0.006027,4.934679,0.007202,0.000969,0.015595,1.48957,1.553491,0.005751,0.015595,6
0.006732,0.006309,0.007843,0.007843,0.007555,0.008466,0.006399,0.005768,0.001954,0.001891,0.007843,5.436188,5.547391,0.000676,0.005768,5.649632,0.007843,0.000613,0.014786,1.543114,1.305943,0.006172,0.014786,6
0.006898,0.006332,0.007645,0.007645,0.007627,0.008868,0.006328,0.006287,0.002024,0.001978,0.007645,4.773595,4.921511,0.000613,0.006287,5.069507,0.006607,0.000491,0.0159,1.530068,1.352087,0.005885,0.0159,6
0.006945,0.006181,0.013718,0.01387,0.007224,0.008177,0.006322,0.005722,0.001783,0.00172,0.013718,4.95465,5.031624,0.001379,0.005646,5.10587,0.006561,0.000789,0.014633,1.626322,1.625101,0.005706,0.014633,6
0.006349,0.006047,0.006897,0.007141,0.00643,0.00675,0.00602,0.005768,0.000623,0.000643,0.006897,6.734724,6.840875,0.000426,0.005737,6.932467,0.006577,0.000377,0.009171,1.448279,1.200046,0.00577,0.009171,7
0.006997,0.00655,0.00798,0.008209,0.007522,0.008514,0.006447,0.005997,0.001519,0.00157,0.008072,6.08228,6.18565,0.000801,0.005997,6.28579,0.007401,0.000753,0.013565,1.320241,1.105486,0.006028,0.013565,6
0.009451,0.007702,0.012696,0.012909,0.008601,0.010063,0.007524,0.006973,0.001149,0.00233,0.012909,8.839692,9.104089,0.002288,0.006973,9.307521,0.010178,0.002408,0.012909,1.05774,1.049027,0.006222,0.012909,8
0.010185,0.007908,0.01268,0.012711,0.009024,0.010869,0.007696,0.007111,0.001114,0.002404,0.01268,9.66143,10.006278,0.002424,0.007111,10.243998,0.008484,0.002268,0.013001,0.999588,1.099931,0.006058,0.013001,8
0.006707,0.00646,0.007691,0.007752,0.007555,0.008462,0.006452,0.005432,0.00199,0.001838,0.007736,4.831508,4.959502,0.000642,0.005432,5.079706,0.007568,0.000611,0.015442,1.348409,1.073198,0.006243,0.015442,6
0.006789,0.006276,0.008026,0.008499,0.007797,0.009115,0.006335,0.00528,0.002351,0.002348,0.008087,5.152277,5.28199,0.001,0.00528,5.420745,0.008072,0.000981,0.016907,1.478187,1.269581,0.00596,0.016907,6
0.006675,0.006206,0.007752,0.007965,0.007223,0.008241,0.006323,0.006043,0.00189,0.001791,0.007919,4.994381,5.114473,0.000778,0.006043,5.242699,0.007919,0.00077,0.014893,1.232776,1.007996,0.006043,0.014893,6
0.006997,0.006307,0.009064,0.00911,0.008212,0.009863,0.006362,0.005524,0.002801,0.002837,0.00911,4.981073,5.109574,0.00111,0.005524,5.246495,0.008148,0.001097,0.018997,1.445441,1.294408,0.005852,0.018997,6
0.007861,0.007019,0.00914,0.00914,0.008395,0.010038,0.007134,0.006241,0.002112,0.002249,0.00914,5.581352,5.713235,0.001,0.006241,5.837159,0.008148,0.001017,0.017594,1.238575,0.998306,0.006588,0.017594,6
0.006988,0.006622,0.007904,0.008133,0.007592,0.008508,0.006636,0.00618,0.001954,0.001768,0.00798,4.849356,4.965096,0.000648,0.006104,5.075969,0.00798,0.000636,0.014923,1.272038,1.020264,0.00636,0.014923,6
0.006592,0.005931,0.007706,0.007706,0.007161,0.008602,0.005935,0.005829,0.002017,0.002005,0.007706,5.307425,5.450701,0.000844,0.005829,5.59375,0.006897,0.000676,0.015915,1.215564,1.061387,0.005427,0.015915,6
0.007229,0.006643,0.008438,0.008621,0.007514,0.008247,0.0069,0.006134,0.001176,0.001306,0.008621,6.451707,6.551256,0.000891,0.006134,6.655873,0.008621,0.000764,0.012436,1.699611,1.3879,0.006639,0.012436,6
0.00809,0.007508,0.00911,0.00911,0.008714,0.009679,0.007514,0.006943,0.001859,0.001858,0.009018,5.732523,5.878383,0.000877,0.006943,6.008114,0.00853,0.000739,0.016663,1.373556,1.132601,0.007117,0.016663,6
